               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  89,            0.022681,           0.0082763,                   0,             0.83373,             0.77817,              0.7978,             0.49669,            0.036384,            0.025129,                   0,            0.005644,            0.005644,            0.005644
                  90,            0.020237,           0.0074671,                   0,             0.90069,              0.7518,             0.81475,             0.43134,            0.040973,            0.024176,                   0,           0.0055945,           0.0055945,           0.0055945
                  91,            0.019783,           0.0080002,                   0,             0.89118,             0.71181,             0.74035,              0.2053,            0.055819,            0.024322,                   0,            0.005545,            0.005545,            0.005545
                  92,             0.02272,           0.0085482,                   0,             0.89663,             0.77175,             0.82091,             0.46688,            0.037691,            0.025214,                   0,           0.0054955,           0.0054955,           0.0054955
                  93,            0.021746,           0.0074447,                   0,             0.85172,             0.77385,             0.82102,             0.45342,            0.036812,            0.024248,                   0,            0.005446,            0.005446,            0.005446
                  94,            0.020871,           0.0080726,                   0,             0.86447,             0.78873,             0.82241,             0.47282,            0.037216,            0.025052,                   0,           0.0053965,           0.0053965,           0.0053965
                  95,            0.019791,           0.0079159,                   0,             0.88885,             0.79405,             0.82857,             0.50906,            0.035212,             0.02544,                   0,            0.005347,            0.005347,            0.005347
                  96,            0.019985,           0.0075221,                   0,             0.85656,             0.79094,             0.82496,             0.48176,            0.036914,            0.023873,                   0,           0.0052975,           0.0052975,           0.0052975
                  97,              0.0216,           0.0078444,                   0,              0.8432,             0.78698,             0.81536,             0.51453,            0.035369,            0.023895,                   0,            0.005248,            0.005248,            0.005248
                  98,            0.018533,           0.0076003,                   0,             0.85348,             0.78049,             0.81259,              0.5135,            0.035272,            0.024474,                   0,           0.0051985,           0.0051985,           0.0051985
                  99,            0.020305,           0.0072912,                   0,             0.85322,             0.76325,             0.80851,             0.50099,            0.036019,            0.025861,                   0,            0.005149,            0.005149,            0.005149
                 100,            0.018757,           0.0076219,                   0,             0.80847,              0.8125,             0.82858,             0.49605,            0.035603,            0.022113,                   0,           0.0050995,           0.0050995,           0.0050995
