,imageID,"predict(0=mamoa, 1=not_mamoa)",conclusion,x,y,geo
24968,29_51.jpg,0,False,19089.5,96850.5,"(-8.791545094537401, 41.72718496156913)"
24969,30_51.jpg,0,False,19440.0,96930.5,"(-8.789425150026092, 41.72682270561218)"
24970,30_51.jpg,0,False,19825.5,96889.0,"(-8.787093513480842, 41.72701062588985)"
24971,30_51.jpg,0,False,19382.5,96917.0,"(-8.789772929796136, 41.726883836304914)"
24972,31_51.jpg,0,False,20368.0,96891.5,"(-8.78381228695478, 41.726999305391196)"
24973,31_51.jpg,0,False,19879.5,97084.0,"(-8.786766902914193, 41.72612762699479)"
24974,31_51.jpg,0,False,20207.0,96868.0,"(-8.784786070310902, 41.72710571807855)"
24975,31_51.jpg,0,False,19904.0,96728.5,"(-8.786618718490436, 41.727737401903475)"
24976,32_51.jpg,0,False,20616.0,97152.0,"(-8.782312297685722, 41.72581970943138)"
24977,32_51.jpg,0,False,20586.5,96740.5,"(-8.782490723828614, 41.727683063509936)"
24978,32_51.jpg,0,False,20811.5,96975.5,"(-8.781129846467573, 41.7266189366364)"
24979,33_51.jpg,0,False,21638.0,97059.5,"(-8.776130890294686, 41.7262385678816)"
24980,33_51.jpg,0,False,21372.0,96684.0,"(-8.777739749752627, 41.72793890677953)"
24981,33_51.jpg,0,False,21259.0,96807.0,"(-8.77842321260506, 41.72738193824572)"
24982,33_51.jpg,0,False,21662.0,97054.0,"(-8.775985730042843, 41.726263472978644)"
24983,34_51.jpg,0,False,22191.5,96965.5,"(-8.772783131986527, 41.726664218631015)"
24984,34_51.jpg,0,False,22105.5,96990.5,"(-8.773303289555637, 41.72655101364447)"
24985,34_51.jpg,0,False,21811.0,96687.0,"(-8.775084526812643, 41.72792532218114)"
24986,35_51.jpg,0,False,22774.0,96793.5,"(-8.76925997170739, 41.727443068938456)"
24987,35_51.jpg,0,False,22949.5,97025.5,"(-8.76819848736578, 41.726392526663304)"
24988,35_51.jpg,0,False,22711.5,97086.5,"(-8.769637993196568, 41.72611630649613)"
24989,35_51.jpg,0,False,22717.5,96610.0,"(-8.769601703133606, 41.72827399353971)"
24990,36_51.jpg,0,False,23231.0,96599.5,"(-8.766495878578523, 41.72832153963406)"
24991,36_51.jpg,0,False,23396.5,97024.5,"(-8.765494877675179, 41.726397054862765)"
24992,36_51.jpg,0,False,23204.5,96681.5,"(-8.766656159689934, 41.727950227278185)"
24993,37_51.jpg,0,False,23955.5,96769.0,"(-8.762113853475974, 41.72755400982527)"
24994,37_51.jpg,0,False,24047.5,96630.0,"(-8.761557405843902, 41.72818342955047)"
