               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  92,            0.035199,           0.0098811,                   0,              0.7866,             0.77273,             0.78733,             0.36599,            0.027005,            0.008728,                   0,            0.007426,            0.007426,            0.007426
                  93,            0.033471,           0.0094771,                   0,             0.78181,             0.74921,             0.76937,             0.35402,            0.027156,           0.0088425,                   0,           0.0073977,           0.0073977,           0.0073977
                  94,            0.031723,           0.0094792,                   0,             0.81426,                 0.7,             0.73564,             0.32804,            0.027669,           0.0095373,                   0,           0.0073694,           0.0073694,           0.0073694
                  95,            0.033557,           0.0093435,                   0,              0.8609,             0.73145,             0.78037,             0.35027,            0.028256,           0.0087875,                   0,           0.0073411,           0.0073411,           0.0073411
                  96,            0.034321,           0.0089901,                   0,             0.82119,             0.75455,             0.78477,              0.3355,            0.028636,           0.0083881,                   0,           0.0073129,           0.0073129,           0.0073129
                  97,            0.031456,           0.0096728,                   0,             0.78789,             0.77727,             0.78232,             0.33114,            0.028896,           0.0086804,                   0,           0.0072846,           0.0072846,           0.0072846
                  98,            0.030618,           0.0088085,                   0,             0.80049,             0.80455,             0.78993,             0.34718,            0.028169,           0.0084005,                   0,           0.0072563,           0.0072563,           0.0072563
                  99,             0.03121,           0.0091927,                   0,             0.84256,             0.75408,             0.77891,             0.35771,            0.027436,           0.0084672,                   0,            0.007228,            0.007228,            0.007228
                 100,            0.035555,           0.0097107,                   0,             0.83243,             0.74515,             0.78233,              0.3686,            0.026461,           0.0084453,                   0,           0.0071997,           0.0071997,           0.0071997
                 101,             0.03294,           0.0090843,                   0,             0.82131,             0.73636,             0.75515,             0.30847,            0.029601,           0.0090151,                   0,           0.0071714,           0.0071714,           0.0071714
                 102,            0.030866,           0.0086463,                   0,             0.79399,             0.79091,             0.80242,             0.40111,            0.025641,           0.0080572,                   0,           0.0071431,           0.0071431,           0.0071431
                 103,            0.032751,           0.0090615,                   0,             0.82739,             0.76364,             0.79093,             0.39955,             0.02528,            0.008107,                   0,           0.0071149,           0.0071149,           0.0071149
                 104,            0.031621,            0.008556,                   0,             0.79606,                 0.8,             0.80493,             0.39502,            0.026117,           0.0080563,                   0,           0.0070866,           0.0070866,           0.0070866
                 105,            0.030496,           0.0090255,                   0,             0.77178,             0.70909,             0.68946,             0.22882,            0.035627,           0.0088182,                   0,           0.0070583,           0.0070583,           0.0070583
                 106,            0.030839,           0.0082691,                   0,             0.77427,             0.70455,             0.71017,             0.30474,            0.030446,           0.0093257,                   0,             0.00703,             0.00703,             0.00703
                 107,             0.03226,           0.0089212,                   0,             0.84822,             0.71364,             0.75695,             0.35492,            0.027828,           0.0087376,                   0,           0.0070017,           0.0070017,           0.0070017
                 108,            0.030412,           0.0088325,                   0,             0.85183,             0.73167,              0.7844,             0.38845,            0.025966,            0.008379,                   0,           0.0069734,           0.0069734,           0.0069734
                 109,            0.029627,           0.0083446,                   0,             0.84513,             0.79545,             0.81196,             0.41082,            0.025397,           0.0079101,                   0,           0.0069451,           0.0069451,           0.0069451
                 110,            0.029728,           0.0083904,                   0,             0.85274,                0.75,             0.79543,             0.37185,            0.027383,           0.0083244,                   0,           0.0069169,           0.0069169,           0.0069169
